AveMonthSpend,Age,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
56,27,High School,Manual,F,S,1,0,2,2,22591
50,27,High School,Manual,F,S,1,0,2,2,10707
54,27,Partial College,Manual,M,S,1,1,0,0,18109
59,27,Partial College,Manual,M,S,0,1,0,0,29823
59,27,Partial College,Manual,M,S,1,1,0,0,19858
38,27,Partial College,Manual,F,S,0,1,0,0,22863
82,28,High School,Manual,M,S,1,0,2,2,12652
79,27,Bachelors ,Clerical,M,M,1,0,0,0,72426
74,27,Bachelors ,Clerical,M,M,1,0,0,0,60973
80,27,Graduate Degree,Clerical,M,M,1,0,0,0,77976
60,28,Partial College,Manual,M,S,0,1,0,0,28970
60,28,Partial College,Manual,M,S,0,1,0,0,31623
74,28,Bachelors ,Clerical,M,S,1,0,0,0,66570
46,28,Bachelors ,Clerical,F,S,0,0,0,0,53720
68,28,Graduate Degree,Clerical,M,S,1,0,0,0,66666
84,28,Graduate Degree,Clerical,M,M,1,0,0,0,64552
50,28,Graduate Degree,Skilled Manual,F,S,0,0,0,0,60351
46,28,Graduate Degree,Skilled Manual,F,S,0,0,0,0,64317
72,28,Graduate Degree,Skilled Manual,M,M,1,0,0,0,70616
67,45,Partial College,Manual,M,M,0,2,0,3,16909
58,45,Partial College,Manual,M,S,0,2,0,3,20996
46,46,High School,Manual,F,M,0,2,0,3,21026
63,29,High School,Manual,F,S,1,0,3,3,21829
93,29,High School,Manual,M,S,1,0,3,3,33452
48,29,Partial College,Manual,F,S,0,0,1,1,25195
82,29,Partial College,Manual,M,M,1,1,1,1,35298
48,74,Graduate Degree,Clerical,M,M,1,0,0,1,63096
78,29,Bachelors ,Clerical,M,M,1,0,0,1,64933
73,29,Bachelors ,Clerical,M,S,0,0,0,1,63751
52,29,Graduate Degree,Clerical,F,M,1,0,0,0,55265
46,29,Graduate Degree,Clerical,F,S,1,0,0,0,47104
50,29,Graduate Degree,Clerical,F,S,1,0,0,0,59581
44,29,Bachelors ,Clerical,F,S,0,0,0,0,45708
49,29,Bachelors ,Clerical,F,M,1,0,0,0,45061
56,30,Partial High School,Manual,F,S,1,1,3,3,11962
54,30,Partial College,Manual,F,S,1,1,1,1,18500
78,30,Partial College,Manual,M,M,1,1,1,1,34268
47,30,Partial College,Manual,F,S,1,1,1,1,22948
69,30,Partial College,Manual,M,S,0,1,1,1,12389
44,30,High School,Manual,F,S,1,1,1,1,19879
78,30,Bachelors ,Clerical,M,S,1,0,1,1,45607
54,30,Bachelors ,Clerical,F,S,0,1,1,1,52224
42,31,High School,Manual,F,S,0,1,1,1,7718
43,30,Bachelors ,Clerical,F,S,0,0,0,0,40406
43,30,Bachelors ,Clerical,F,S,0,0,0,0,46022
82,31,Bachelors ,Clerical,M,S,0,1,1,1,68149
50,31,Bachelors ,Clerical,F,S,0,1,1,1,44465
78,31,Bachelors ,Clerical,M,S,0,1,1,1,54810
74,32,High School,Manual,M,S,1,0,2,2,17941
78,32,High School,Manual,M,S,1,1,2,2,15982
78,32,High School,Manual,M,S,1,1,2,2,31034
80,33,Partial High School,Manual,M,S,1,1,2,5,25444
80,33,Partial High School,Manual,M,S,1,1,2,3,17574
77,33,High School,Manual,M,S,1,2,2,2,16767
52,33,High School,Manual,F,S,1,2,2,2,16088
58,33,Bachelors ,Skilled Manual,F,M,1,2,1,1,54463
83,31,Partial College,Manual,M,S,1,0,2,2,42661
50,31,Bachelors ,Professional,F,M,0,0,0,0,50213
75,31,Bachelors ,Professional,M,S,0,0,0,0,82258
53,31,Bachelors ,Professional,F,M,0,0,0,0,58257
71,31,Bachelors ,Professional,M,S,1,0,0,0,72134
50,31,Bachelors ,Professional,F,M,0,0,0,0,63735
46,31,Bachelors ,Professional,F,S,1,0,0,0,53314
85,34,Partial College,Manual,M,S,1,0,2,2,46130
55,34,Partial College,Clerical,F,S,1,0,2,2,31021
92,34,Partial College,Clerical,M,S,1,0,2,2,53625
91,34,Partial College,Clerical,M,S,1,0,2,2,47072
89,32,Partial College,Clerical,M,S,1,2,2,2,52301
77,33,Bachelors ,Skilled Manual,M,M,1,0,0,1,68240
78,33,Bachelors ,Skilled Manual,M,M,1,0,0,1,69737
94,34,Partial College,Clerical,M,S,1,2,2,2,58239
94,34,Partial College,Clerical,M,S,0,2,2,2,63109
101,34,Partial College,Clerical,M,S,1,0,3,3,62608
42,34,Bachelors ,Skilled Manual,F,M,1,0,0,1,50207
97,18,Partial College,Clerical,M,S,1,2,3,3,53570
77,34,Bachelors ,Skilled Manual,M,M,1,0,0,1,61299
69,35,Partial College,Clerical,M,S,0,1,0,1,65005
72,35,Partial College,Clerical,M,S,0,1,0,1,53210
70,35,Bachelors ,Skilled Manual,M,M,1,1,0,1,49950
45,35,Bachelors ,Skilled Manual,F,M,1,1,0,1,47480
81,35,Bachelors ,Skilled Manual,M,M,1,1,0,1,71705
63,19,Partial College,Clerical,F,S,1,2,3,3,42809
99,19,Partial College,Clerical,M,S,1,3,4,4,39198
36,20,High School,Manual,F,S,1,1,0,0,24565
56,20,High School,Manual,M,S,0,1,0,0,17925
62,22,Partial High School,Manual,M,M,0,2,0,0,22329
61,22,Partial High School,Manual,M,M,1,2,0,0,19107
41,22,Partial High School,Manual,F,M,0,2,0,0,16776
40,22,High School,Manual,F,S,0,1,0,0,20348
55,21,High School,Manual,M,S,0,1,0,0,19205
43,21,Partial High School,Manual,F,S,0,1,0,0,19268
46,21,Partial College,Clerical,F,S,1,1,0,0,42126
40,21,Partial College,Clerical,F,S,0,1,0,0,33895
42,23,Partial High School,Manual,F,S,1,2,0,0,16235
42,23,Partial High School,Manual,F,S,0,2,0,0,19646
64,24,Partial College,Clerical,M,S,0,1,0,0,73672
43,23,Partial College,Clerical,F,S,0,1,0,0,40700
77,41,Partial College,Professional,M,S,0,2,0,3,88277
96,32,Partial College,Professional,F,M,1,3,4,4,99851
154,32,Partial College,Professional,M,M,1,3,4,4,124258
100,32,Bachelors ,Management,M,S,1,4,1,3,119202
59,32,Partial College,Professional,F,M,1,4,1,4,125206
129,32,Bachelors ,Management,M,M,1,3,2,2,174369
113,32,Graduate Degree,Management,M,M,1,4,1,1,185698
80,35,High School,Skilled Manual,F,M,1,2,3,4,58944
77,55,Graduate Degree,Management,M,M,1,2,0,3,108960
76,55,Bachelors ,Management,M,M,1,2,0,5,105467
81,54,Graduate Degree,Management,M,M,1,2,0,3,124850
48,54,Graduate Degree,Management,F,M,1,2,0,3,85379
48,54,Graduate Degree,Management,F,M,1,2,0,3,95101
80,54,Bachelors ,Management,M,M,1,2,0,5,105421
77,54,Bachelors ,Management,M,M,1,2,0,5,94249
77,54,Bachelors ,Management,M,M,1,2,0,5,126902
51,54,Bachelors ,Management,F,M,0,2,0,5,117296
40,53,Partial High School,Clerical,F,S,0,2,0,5,33864
48,53,High School,Professional,F,M,1,2,0,4,62536
48,53,High School,Professional,F,M,0,2,0,4,64445
50,53,Bachelors ,Management,F,M,1,2,0,4,82198
48,53,Bachelors ,Management,F,M,1,2,0,4,94877
53,53,Bachelors ,Management,F,M,1,2,0,4,89818
43,52,High School,Professional,F,S,0,2,0,4,39356
70,52,High School,Professional,M,M,1,2,0,4,65935
69,52,High School,Professional,M,S,0,2,0,4,81684
67,52,High School,Professional,M,S,0,3,0,5,60893
46,52,High School,Professional,F,M,1,3,0,5,34660
44,52,Bachelors ,Management,F,M,1,2,0,5,73988
74,51,Bachelors ,Management,M,S,1,3,0,5,116963
75,51,Bachelors ,Management,M,M,1,4,0,5,103123
75,51,Bachelors ,Management,M,M,0,2,0,4,94522
49,50,Partial College,Professional,F,S,0,1,1,2,71049
92,50,Partial College,Professional,M,M,1,1,1,2,93150
94,50,Partial College,Professional,M,M,1,1,1,2,103030
88,50,Partial College,Professional,M,M,1,1,1,2,93623
56,50,Partial College,Professional,F,M,1,1,1,2,76835
55,49,Partial College,Professional,F,S,0,1,1,2,76085
56,49,Partial College,Professional,F,M,1,1,1,2,58642
89,49,Partial College,Professional,M,M,0,1,1,2,87970
63,49,Partial College,Professional,F,M,1,1,1,2,79279
55,49,Partial College,Professional,F,S,1,1,1,2,77387
99,48,Partial College,Professional,M,M,1,2,1,2,98739
59,48,Partial College,Professional,F,M,1,2,1,2,83098
93,48,Bachelors ,Management,M,M,1,0,1,2,96473
59,48,Partial College,Professional,F,M,1,2,1,4,96456
90,47,Partial High School,Skilled Manual,M,M,0,2,1,2,55378
52,47,Partial High School,Skilled Manual,F,M,1,2,1,2,46206
59,47,Partial College,Professional,F,M,1,2,1,2,85213
101,47,Partial College,Professional,M,M,1,2,1,2,95706
101,47,Partial College,Professional,M,M,1,2,1,2,109623
54,47,Partial College,Professional,F,M,1,1,1,2,80054
92,46,High School,Professional,M,M,1,2,1,2,92201
59,46,Partial College,Professional,F,M,1,1,1,2,73002
93,46,Partial College,Professional,M,M,1,2,1,2,98263
61,46,Partial College,Professional,F,M,1,2,1,2,84474
114,46,Partial College,Professional,M,M,1,1,2,4,107968
98,46,Partial College,Professional,M,S,1,2,2,4,94718
87,45,Partial High School,Skilled Manual,M,M,1,2,1,2,86164
93,45,Partial High School,Skilled Manual,M,M,1,2,1,2,88517
79,45,Partial High School,Skilled Manual,M,M,1,3,1,2,65347
89,45,Partial High School,Skilled Manual,M,M,0,3,1,2,84630
88,45,Partial High School,Skilled Manual,M,M,1,3,1,2,71103
58,45,High School,Professional,F,M,1,2,1,2,70004
120,44,Partial College,Professional,M,M,1,1,3,4,98581
113,44,Partial College,Professional,M,S,1,1,3,4,91768
97,39,Partial College,Professional,F,M,1,1,4,4,130073
95,40,Partial College,Professional,F,M,1,3,4,4,131169
157,40,Partial College,Professional,M,M,0,3,4,4,157274
158,40,Partial College,Professional,M,M,1,2,4,4,176899
88,40,High School,Professional,F,M,1,4,3,3,139331
96,41,Partial High School,Professional,F,M,0,4,4,4,122668
101,42,High School,Professional,M,M,0,2,1,2,122889
92,42,Partial College,Professional,F,M,1,4,4,4,128124
85,42,Partial High School,Professional,F,S,1,4,4,4,119566
140,42,Partial College,Professional,M,S,0,3,4,4,156080
62,43,Partial College,Professional,F,M,1,2,1,3,105045
51,53,Bachelors ,Management,F,M,1,2,0,5,106992
54,53,Partial College,Professional,F,M,1,2,0,5,101031
90,53,Bachelors ,Management,F,M,1,4,4,4,118943
84,53,Bachelors ,Management,F,S,0,2,4,4,120712
78,52,Partial College,Professional,M,M,1,2,0,5,108952
85,52,Partial College,Professional,M,M,0,2,0,5,117673
146,52,Bachelors ,Management,M,M,1,4,4,4,173138
95,52,Bachelors ,Management,F,M,1,4,4,4,145927
143,52,Bachelors ,Management,M,M,1,4,4,4,173413
90,51,Bachelors ,Management,F,M,1,1,4,4,91813
93,51,Bachelors ,Management,F,M,1,4,4,4,150413
151,51,Bachelors ,Management,M,S,1,0,5,5,171113
94,51,Graduate Degree,Management,F,M,1,4,4,4,156916
76,44,Partial College,Professional,F,M,1,2,2,4,95683
144,43,High School,Professional,M,M,1,3,4,4,123835
92,43,Partial College,Professional,F,M,1,4,4,4,132881
155,43,High School,Professional,M,M,1,4,4,5,150565
109,44,Bachelors ,Management,F,M,1,2,5,5,130505
63,45,Partial College,Professional,F,M,0,2,1,4,100409
95,45,Partial College,Professional,F,S,1,3,5,5,143819
166,45,High School,Professional,M,M,1,3,5,5,150770
66,48,High School,Management,F,M,1,3,1,5,98521
168,48,Partial College,Management,M,M,1,3,5,5,168894
79,49,Partial High School,Skilled Manual,M,S,1,3,1,5,77970
87,49,Partial High School,Skilled Manual,M,M,1,3,1,5,74422
98,49,High School,Management,M,M,1,3,1,5,117307
137,50,Partial High School,Professional,M,M,1,4,4,4,115344
157,50,Partial High School,Professional,M,M,1,0,5,5,116803
94,50,Partial High School,Professional,F,S,1,3,5,5,143280
160,50,High School,Management,M,M,1,4,5,5,158071
165,50,Partial High School,Professional,M,M,1,4,5,5,164038
45,22,Bachelors ,Professional,F,S,0,3,0,0,89728
76,21,Bachelors ,Professional,M,S,1,2,0,0,106096
71,21,Bachelors ,Professional,M,S,1,3,0,0,97535
49,21,Bachelors ,Professional,F,S,0,3,0,0,79289
50,21,Bachelors ,Professional,F,S,0,3,0,0,80630
52,21,Bachelors ,Professional,F,M,0,3,0,0,68841
86,21,Bachelors ,Professional,M,M,0,2,0,0,132775
77,22,Bachelors ,Professional,M,S,0,3,0,0,140296
51,23,Bachelors ,Professional,F,S,0,3,0,0,103636
77,23,Bachelors ,Professional,M,S,0,3,0,0,125512
82,24,Bachelors ,Professional,M,M,1,3,0,0,129051
170,23,High School,Management,M,M,0,4,5,5,152406
53,24,Bachelors ,Professional,F,S,0,3,0,0,117044
80,25,Bachelors ,Professional,M,M,1,3,0,0,127499
50,25,Bachelors ,Professional,F,S,1,3,0,0,109843
104,24,Partial College,Management,F,M,0,3,5,5,137988
93,26,Bachelors ,Professional,M,M,0,4,0,0,133329
166,25,High School,Management,M,M,1,4,5,5,154555
104,25,High School,Management,F,M,1,4,5,5,123869
49,26,Bachelors ,Professional,F,M,0,4,0,0,105870
155,27,High School,Management,M,M,1,4,5,5,109736
165,33,Partial College,Professional,M,M,1,3,5,5,126807
126,33,Bachelors ,Management,M,M,1,4,2,3,167565
124,41,Partial College,Professional,M,M,1,0,3,4,96964
99,41,Partial College,Professional,M,M,0,0,1,2,120644
50,63,Graduate Degree,Management,F,M,1,2,0,4,122849
61,23,Partial College,Clerical,M,S,1,1,0,0,49945
50,17,Partial High School,Manual,M,S,0,2,0,0,15855
63,17,Partial High School,Manual,M,S,0,2,0,0,25567
42,19,High School,Manual,F,S,1,1,0,0,34942
80,35,Partial College,Skilled Manual,M,M,1,1,0,1,92585
91,36,High School,Skilled Manual,M,S,1,2,2,4,53978
61,36,High School,Skilled Manual,F,M,1,2,2,4,42624
80,36,Partial College,Skilled Manual,M,M,1,1,0,1,73938
52,36,Partial College,Skilled Manual,F,M,1,1,0,1,67903
46,36,Partial College,Skilled Manual,F,M,1,1,0,1,70672
71,37,High School,Skilled Manual,F,M,1,2,2,4,60296
99,37,High School,Skilled Manual,M,M,1,2,2,4,56079
73,30,Partial College,Skilled Manual,M,S,0,1,0,0,59040
67,30,Partial College,Skilled Manual,M,S,0,1,0,0,54287
44,30,Partial College,Skilled Manual,F,S,0,1,0,0,40945
80,30,Graduate Degree,Professional,M,S,1,1,0,0,111072
53,30,Graduate Degree,Professional,F,S,1,1,0,0,103044
83,37,Partial College,Skilled Manual,M,M,1,1,0,1,81357
52,37,Partial College,Skilled Manual,F,M,1,1,0,1,82086
81,38,Bachelors ,Professional,F,M,1,0,3,4,73970
84,38,Bachelors ,Professional,F,M,1,0,3,4,83114
78,38,Graduate Degree,Professional,M,S,0,1,0,1,109620
50,38,Graduate Degree,Professional,F,S,0,1,0,2,106309
99,38,Graduate Degree,Professional,F,M,1,3,5,5,102718
156,38,Graduate Degree,Professional,M,S,1,3,5,5,137003
113,39,Bachelors ,Professional,M,M,1,1,2,3,99647
59,39,Bachelors ,Professional,F,M,1,1,0,1,89220
80,39,Bachelors ,Professional,M,M,1,1,0,1,108038
74,39,Bachelors ,Professional,M,S,1,1,0,1,109133
49,39,Bachelors ,Professional,F,S,0,1,0,1,93056
141,39,Graduate Degree,Professional,M,M,1,1,4,5,113543
86,39,Graduate Degree,Professional,F,S,1,0,4,5,127584
84,28,Graduate Degree,Management,M,S,0,0,0,1,135941
86,28,Graduate Degree,Management,M,M,1,0,0,1,134070
56,28,Graduate Degree,Management,F,M,0,0,0,1,118647
112,29,Bachelors ,Professional,M,M,1,1,2,2,98390
87,27,Bachelors ,Professional,M,M,1,0,0,2,134087
101,29,Bachelors ,Professional,M,S,0,1,2,2,92651
72,29,Bachelors ,Professional,F,M,1,1,2,2,85027
149,29,Bachelors ,Professional,M,M,1,3,5,5,93900
57,28,Graduate Degree,Management,F,S,1,1,0,1,151215
60,28,Graduate Degree,Management,F,S,1,2,0,1,159762
85,30,Bachelors ,Professional,F,S,1,3,5,5,80816
98,30,Bachelors ,Professional,F,M,1,4,5,5,80857
89,30,Bachelors ,Professional,F,M,1,4,5,5,80152
154,31,Graduate Degree,Management,M,S,1,3,5,5,145615
163,31,Bachelors ,Professional,M,M,1,3,5,5,128738
125,32,Bachelors ,Professional,M,M,1,1,3,3,107328
52,29,Bachelors ,Professional,F,S,0,1,0,0,78965
128,33,Bachelors ,Professional,M,M,1,2,3,3,105279
87,33,Bachelors ,Professional,F,M,1,3,4,4,91917
101,34,Bachelors ,Professional,M,S,1,2,2,3,93216
106,34,Bachelors ,Professional,M,S,0,2,2,3,115413
49,34,Bachelors ,Professional,F,S,0,1,0,0,84269
53,30,Bachelors ,Professional,F,S,0,0,0,2,103633
151,30,Bachelors ,Professional,M,M,1,0,4,4,124911
69,69,Graduate Degree,Management,M,M,0,1,0,5,136024
72,35,Partial College,Skilled Manual,M,S,0,1,0,1,93908
49,35,Bachelors ,Professional,F,S,0,1,0,1,90876
51,35,Bachelors ,Professional,F,M,1,1,0,1,81366
45,36,Partial College,Skilled Manual,F,S,0,1,0,1,80697
73,36,Bachelors ,Professional,M,S,0,1,0,1,96742
81,36,Partial College,Skilled Manual,M,M,1,1,0,1,93724
42,36,Partial College,Skilled Manual,F,S,1,1,0,1,64995
52,31,Bachelors ,Professional,F,S,0,1,0,0,113493
54,37,Partial College,Skilled Manual,F,M,1,1,0,1,70596
77,37,Partial College,Skilled Manual,M,S,0,1,0,1,89649
56,38,Bachelors ,Professional,F,M,1,1,0,1,103004
56,38,Bachelors ,Professional,F,M,0,1,0,1,105108
43,64,Bachelors ,Professional,F,S,0,1,0,2,67449
75,33,Bachelors ,Professional,M,S,0,1,0,0,96129
60,63,Graduate Degree,Management,M,S,1,1,0,1,88666
45,34,Bachelors ,Professional,F,S,1,1,0,0,73943
83,34,Bachelors ,Professional,M,M,0,1,0,0,94878
50,34,Bachelors ,Professional,F,S,1,2,0,0,84121
74,34,Bachelors ,Professional,M,S,0,2,0,0,104313
89,35,Bachelors ,Professional,F,M,0,2,4,5,97971
138,35,Partial College,Skilled Manual,M,M,1,2,4,5,85775
88,35,Partial College,Skilled Manual,F,M,1,2,4,5,71572
50,36,Partial College,Skilled Manual,F,S,0,1,0,1,76573
47,36,Partial College,Skilled Manual,F,S,0,1,0,1,69877
137,36,Partial College,Skilled Manual,M,M,1,3,4,5,87757
85,36,Partial College,Skilled Manual,F,M,1,3,4,5,79231
85,40,Partial College,Skilled Manual,M,M,1,1,0,1,99746
79,40,Partial College,Skilled Manual,M,M,1,1,0,1,88869
59,62,Partial College,Clerical,M,S,0,2,0,2,55684
43,61,Partial College,Clerical,F,S,0,2,0,2,53405
44,21,High School,Skilled Manual,F,M,0,2,0,0,45097
67,22,High School,Skilled Manual,M,S,0,1,0,0,59043
49,22,High School,Skilled Manual,F,S,0,2,0,0,48078
45,21,High School,Skilled Manual,F,S,0,2,0,0,42868
43,17,High School,Skilled Manual,F,S,0,2,0,0,48098
42,17,High School,Skilled Manual,F,S,0,2,0,0,35822
56,51,High School,Skilled Manual,M,S,0,2,0,5,42693
35,60,Partial College,Clerical,F,M,1,2,0,2,47765
40,19,Partial High School,Clerical,F,S,0,2,0,0,47536
40,19,Partial High School,Clerical,F,S,0,2,0,0,47536
64,19,High School,Skilled Manual,M,S,0,2,0,0,57061
69,19,High School,Skilled Manual,M,M,0,2,0,0,51880
69,59,Bachelors ,Management,M,M,1,2,0,2,61593
66,20,Partial High School,Clerical,M,S,0,2,0,0,63197
49,20,High School,Skilled Manual,F,S,0,2,0,0,49669
45,21,High School,Skilled Manual,F,M,1,2,0,0,37815
39,18,Partial High School,Clerical,F,S,1,2,0,0,40785
67,18,High School,Skilled Manual,M,M,1,2,0,0,52494
47,18,High School,Skilled Manual,F,M,0,2,0,0,44794
45,57,Partial College,Clerical,F,S,0,2,0,2,43863
48,57,Bachelors ,Management,F,M,1,2,0,2,64989
50,21,Partial College,Skilled Manual,F,M,1,1,0,0,50113
40,21,Partial College,Skilled Manual,F,S,0,1,0,0,52034
46,23,Partial College,Skilled Manual,F,S,1,1,0,0,49223
68,24,Partial College,Skilled Manual,M,S,0,1,0,0,92586
72,25,Partial College,Skilled Manual,M,S,0,2,0,0,68586
62,25,Bachelors ,Management,F,M,1,1,0,0,115356
51,25,Bachelors ,Management,F,S,1,1,0,0,113529
81,25,Bachelors ,Management,M,M,1,1,0,0,128630
84,29,Bachelors ,Management,M,M,1,1,0,0,128992
86,29,Bachelors ,Management,M,M,1,1,0,0,135679
68,30,Graduate Degree,Management,F,M,1,1,1,1,142885
95,30,Bachelors ,Management,M,S,0,4,1,1,168828
129,29,Partial College,Skilled Manual,M,S,0,3,4,4,101696
54,29,Bachelors ,Management,F,S,0,3,0,2,106533
92,29,Graduate Degree,Management,M,M,1,3,0,1,189488
67,18,High School,Skilled Manual,M,M,0,2,0,0,50326
61,18,Partial College,Skilled Manual,M,M,1,1,0,0,51965
70,18,Partial College,Skilled Manual,M,S,1,1,0,0,58946
37,53,High School,Skilled Manual,F,M,1,2,0,4,14884
71,19,High School,Skilled Manual,M,M,1,2,0,0,51561
72,19,Partial High School,Clerical,M,S,1,2,0,0,54584
71,19,Partial College,Skilled Manual,M,M,1,1,0,0,49115
59,51,High School,Skilled Manual,M,M,1,2,0,4,22598
65,51,High School,Skilled Manual,M,M,0,2,0,4,23420
45,51,High School,Skilled Manual,F,M,1,2,0,4,42360
96,26,Graduate Degree,Skilled Manual,M,M,1,0,1,1,122531
59,26,Graduate Degree,Skilled Manual,F,M,1,0,1,1,81127
62,26,Graduate Degree,Skilled Manual,F,M,1,0,1,1,90132
101,26,Graduate Degree,Skilled Manual,M,M,1,0,1,1,105317
55,26,Graduate Degree,Skilled Manual,F,M,1,0,0,1,102342
55,34,Partial College,Professional,F,M,1,1,0,0,109032
74,34,Partial College,Professional,F,M,1,2,2,2,93584
93,35,Partial College,Professional,F,M,1,3,4,5,109697
71,35,Partial College,Professional,F,M,1,3,2,2,103773
115,35,Partial College,Professional,M,M,1,4,2,2,118641
80,35,Partial College,Professional,F,S,1,4,3,3,123485
113,35,Bachelors ,Management,M,S,0,4,2,2,171911
74,35,Bachelors ,Management,F,M,1,4,2,2,144215
144,36,Partial College,Professional,M,M,1,3,4,5,113407
136,36,High School,Professional,M,M,1,2,3,4,129778
73,36,High School,Professional,F,S,1,2,3,4,88615
132,36,Bachelors ,Management,M,M,1,3,3,3,162675
81,36,Bachelors ,Management,F,S,0,3,3,3,126692
91,36,Bachelors ,Management,F,M,1,3,3,3,142226
125,36,Bachelors ,Management,M,S,0,3,3,3,176294
51,42,High School,Professional,F,S,0,2,0,2,78664
85,42,High School,Professional,M,M,0,2,0,2,98697
80,42,High School,Professional,M,M,0,2,0,2,98013
77,42,High School,Professional,F,S,1,0,3,4,84529
72,42,High School,Professional,F,S,1,0,3,4,77323
79,42,High School,Professional,F,M,1,1,3,4,76549
76,43,Partial High School,Skilled Manual,M,M,1,2,0,2,79794
72,43,Partial High School,Skilled Manual,M,M,0,2,0,2,79852
44,62,Partial College,Professional,F,M,1,2,0,3,50673
49,62,Graduate Degree,Management,F,M,1,2,0,4,100282
73,61,Graduate Degree,Management,M,M,1,2,0,2,112876
118,61,Graduate Degree,Management,M,M,1,3,3,3,178714
89,37,High School,Professional,F,M,1,3,3,4,110585
129,37,High School,Professional,M,M,1,4,3,4,114254
120,37,Partial College,Professional,M,M,1,0,3,3,108768
90,37,High School,Professional,F,M,1,4,3,3,129570
52,43,Partial High School,Skilled Manual,F,M,0,2,0,2,66906
47,44,Graduate Degree,Management,F,S,1,2,0,3,90217
49,45,Partial College,Professional,F,M,1,2,0,3,63816
80,45,Partial College,Professional,M,M,1,2,0,3,81298
47,60,Graduate Degree,Management,F,M,1,2,0,3,96234
74,60,Graduate Degree,Management,M,M,1,2,0,3,111719
74,60,Graduate Degree,Management,M,M,1,2,0,3,125295
52,59,Graduate Degree,Management,F,M,1,2,0,3,91882
76,58,Graduate Degree,Management,M,M,1,2,0,3,132126
52,57,Graduate Degree,Management,F,M,1,2,0,5,94234
44,57,Graduate Degree,Management,F,M,0,2,0,5,92387
47,57,Graduate Degree,Management,F,M,0,2,0,5,90879
53,57,Bachelors ,Management,F,M,1,2,0,4,110943
84,57,Bachelors ,Management,M,M,1,2,0,4,137149
44,56,Bachelors ,Management,F,S,0,2,0,4,54712
73,56,Graduate Degree,Management,M,M,1,2,0,3,95932
61,51,High School,Skilled Manual,M,M,1,2,0,4,29751
76,50,Partial High School,Clerical,M,M,1,2,1,2,34949
44,50,Partial College,Clerical,F,S,0,2,0,2,19072
45,19,Partial College,Skilled Manual,F,S,1,2,0,0,69437
79,19,Partial College,Skilled Manual,M,M,1,2,0,0,92234
81,19,Partial College,Skilled Manual,M,M,1,2,0,0,90972
63,20,Partial High School,Clerical,M,S,0,2,0,0,65683
66,20,Partial High School,Clerical,M,S,0,2,0,0,45883
47,49,Partial High School,Clerical,F,M,1,2,1,2,21397
64,20,Partial High School,Clerical,M,S,0,2,0,0,50340
72,20,Partial College,Skilled Manual,M,M,1,1,0,0,64711
60,20,Partial College,Skilled Manual,M,S,0,1,0,0,50121
69,20,Partial College,Skilled Manual,M,S,0,2,0,0,88211
81,20,Partial College,Skilled Manual,M,M,1,2,0,0,87095
52,48,Partial High School,Clerical,F,M,1,2,1,2,23847
75,47,Partial High School,Clerical,M,M,1,2,1,2,21677
50,47,Partial High School,Clerical,F,M,1,2,1,2,16285
61,47,Partial College,Clerical,M,S,0,2,0,3,60500
68,47,Partial College,Clerical,M,S,0,2,0,3,53734
48,46,High School,Skilled Manual,F,S,0,2,0,3,46749
48,45,High School,Skilled Manual,F,M,1,2,0,3,49316
47,45,High School,Skilled Manual,F,M,1,2,0,3,27693
47,45,High School,Skilled Manual,F,M,1,2,0,3,39230
